wavenumber,transmittance
1975.59867234, 0.978899936
1975.478142904, 0.978400126
1975.357613469, 0.979999868
1975.237084034, 0.977700043
1975.116554599, 0.979899906
1974.996025164, 0.983800169
1974.875495729, 0.984900101
1974.754966294, 0.98009983
1974.634436859, 0.983399972
1974.513907423, 0.979699982
1974.393377988, 0.972399962
1974.272848553, 0.975000021
1974.152319118, 0.980699951
1974.031789683, 0.979200171
1973.911255186, 0.982400003
1973.79072575, 0.947899843
1973.670196315, 0.846399999
1973.54966688, 0.842500084
1973.429137445, 0.923999846
1973.30860801, 0.958500005
1973.188078575, 0.974199976
1973.06754914, 0.982200079
1972.947019705, 0.98330001
1972.826490269, 0.982900162
1972.705960834, 0.977099922
1972.585431399, 0.969899864
1972.464901964, 0.966899957
1972.344451114, 0.975299908
1972.223921679, 0.985000063
1972.103392244, 0.984100055
1971.982862809, 0.98009983
1971.862333374, 0.982200079
1971.741803938, 0.984900101
1971.621274503, 0.985199987
1971.500745068, 0.986299918
1971.380215633, 0.977899967
1971.259686198, 0.969500016
1971.139156763, 0.956600029
1971.018627328, 0.925400012
1970.898097893, 0.930399858
1970.777568457, 0.959799861
1970.656928135, 0.972499924
1970.5363987, 0.979099861
1970.415869265, 0.979300133
1970.29533983, 0.977500119
1970.174810395, 0.977099922
1970.05428096, 0.985399911
1969.933751524, 0.985700146
1969.813222089, 0.980400065
1969.692692654, 0.979899906
1969.572163219, 0.977899967
1969.451633784, 0.981799882
1969.331104349, 0.984900101
1969.210574914, 0.98120011
1969.090045479, 0.972200038
1968.969516043, 0.971499955
1968.848875721, 0.976899998
1968.728346286, 0.976700074
1968.607816851, 0.974199976
1968.487287416, 0.974499863
1968.366757981, 0.976399839
1968.246228546, 0.97539987
1968.12569911, 0.975900029
1968.005169675, 0.976199915
1967.88464024, 0.976299877
1967.764110805, 0.978700012
1967.64358137, 0.975199946
1967.523051935, 0.952600152
1967.4025225, 0.937599916
1967.281993065, 0.955799984
1967.161463629, 0.97069991
1967.041012779, 0.971900151
1966.920483344, 0.977899967
1966.799953909, 0.985100025
1966.679424474, 0.983699859
1966.558895039, 0.977600081
1966.438365604, 0.972699848
1966.317836169, 0.970899834
1966.197306734, 0.973000083
1966.076777298, 0.975199946
1965.956247863, 0.974800097
1965.835718428, 0.970599947
1965.715188993, 0.97390009
1965.594659558, 0.981599958
1965.474130123, 0.98020014
1965.353679273, 0.978799974
1965.233149838, 0.975499832
1965.112620403, 0.972200038
1964.992090967, 0.974900059
1964.871561532, 0.979200171
1964.751032097, 0.983000124
1964.630502662, 0.979899906
1964.509973227, 0.977600081
1964.389443792, 0.978899936
1964.268914357, 0.982499965
1964.148384922, 0.98739985
1964.027855486, 0.986099994
1963.907326051, 0.980899875
1963.786796616, 0.973700166
1963.666072647, 0.968600009
1963.545543211, 0.97130003
1963.425013776, 0.977400157
1963.304484341, 0.974499863
1963.183954906, 0.972499924
1963.063425471, 0.975299908
1962.942896036, 0.969999827
1962.822366601, 0.968699971
1962.701837166, 0.977700043
1962.58130773, 0.982900162
1962.460778295, 0.983699859
1962.34024886, 0.980899875
1962.219719425, 0.974199976
1962.09918999, 0.979699982
1961.978655493, 0.985399911
1961.858126057, 0.975499832
1961.737596622, 0.966799994
1961.617067187, 0.972399962
1961.496537752, 0.978199853
1961.376008317, 0.97390009
1961.255478882, 0.969799902
1961.134949447, 0.972499924
1961.014420012, 0.975000021
1960.893890576, 0.922099869
1960.773361141, 0.86840002
1960.652831706, 0.912899873
1960.532302271, 0.967199843
1960.411745596, 0.973100045
1960.291216161, 0.969400054
1960.170686726, 0.969599978
1960.050157291, 0.974600173
1959.929627856, 0.974800097
1959.809098421, 0.973200007
1959.688568985, 0.975000021
1959.56803955, 0.975299908
1959.447510115, 0.975000021
1959.32698068, 0.979400095
1959.206451245, 0.979400095
1959.08592181, 0.973100045
1958.965392375, 0.970799872
1958.84486294, 0.972399962
1958.724333504, 0.973100045
1958.603804069, 0.968699971
1958.483436867, 0.971599917
1958.362907432, 0.967700002
1958.242377997, 0.93939993
1958.121848561, 0.937399991
1958.001319126, 0.964900018
1957.880789691, 0.971599917
1957.760260256, 0.972900121
1957.639730821, 0.979200171
1957.519201386, 0.98120011
1957.398671951, 0.982000155
1957.278142516, 0.977999929
1957.15761308, 0.97539987
1957.037083645, 0.97390009
1956.91655421, 0.9743999
1956.796024775, 0.976899998
1956.675573925, 0.977600081
1956.55504449, 0.98330001
1956.434515055, 0.985700146
1956.31398562, 0.978899936
1956.193456185, 0.974900059
1956.072926749, 0.980500027
1955.952397314, 0.981499996
1955.831867879, 0.975199946
1955.711338444, 0.975700104
1955.590809009, 0.978500088
1955.470279574, 0.982400003
1955.349750139, 0.985599835
1955.229220704, 0.984200018
1955.108691268, 0.977299846
1954.988050946, 0.967700002
1954.867521511, 0.96820016
1954.746992076, 0.972399962
1954.626462641, 0.974199976
1954.505933206, 0.974299938
1954.385403771, 0.972900121
1954.264874335, 0.975499832
1954.1443449, 0.979799944
1954.023815465, 0.980899875
1953.90328603, 0.978099891
1953.782756595, 0.978500088
1953.66222716, 0.981599958
1953.541697725, 0.98169992
1953.42116829, 0.974800097
1953.300638854, 0.965999949
1953.179998532, 0.967899926
1953.059469097, 0.972100076
1952.938939662, 0.971799841
1952.818410227, 0.974299938
1952.697880792, 0.979200171
1952.577351357, 0.98120011
1952.456821921, 0.984000093
1952.336292486, 0.983800169
1952.215763051, 0.975299908
1952.095233616, 0.969599978
1951.974704181, 0.97069991
1951.854174746, 0.9743999
1951.733645311, 0.975600142
1951.613115876, 0.976600112
1951.49258644, 0.984200018
1951.372219238, 0.99060003
1951.251689803, 0.987099963
1951.131160368, 0.980300102
1951.010630933, 0.976899998
1950.890101497, 0.97699996
1950.769572062, 0.977500119
1950.649042627, 0.977600081
1950.528513192, 0.978400126
1950.407983757, 0.977199884
1950.287454322, 0.973399931
1950.166924887, 0.970799872
1950.046395451, 0.97539987
1949.925866016, 0.98169992
1949.805336581, 0.982499965
1949.684807146, 0.978999899
1949.564083176, 0.973399931
1949.443553741, 0.973800128
1949.323024306, 0.979799944
1949.202494871, 0.982000155
1949.081965436, 0.974000052
1948.961436001, 0.972399962
1948.840906566, 0.985800108
1948.720377131, 0.98639988
1948.599847695, 0.978700012
1948.47931826, 0.975900029
1948.358788825, 0.975600142
1948.23825939, 0.980699951
1948.117729955, 0.98590007
1947.99720052, 0.983100086
1947.87674967, 0.945999867
1947.756220235, 0.905100043
1947.6356908, 0.923699959
1947.515161364, 0.959799861
1947.394631929, 0.967999888
1947.274102494, 0.967999888
1947.153573059, 0.968999857
1947.033043624, 0.973000083
1946.912514189, 0.984100055
1946.791984754, 0.990199833
1946.671455319, 0.984900101
1946.550925883, 0.979500057
1946.430396448, 0.973200007
1946.309867013, 0.971399993
1946.189332516, 0.978199853
1946.068803081, 0.979600019
1945.948273646, 0.972100076
1945.82774421, 0.969400054
1945.707214775, 0.974600173
1945.58668534, 0.969300092
1945.466155905, 0.965800025
1945.34562647, 0.957400074
1945.225097035, 0.937699878
1945.1045676, 0.94830004
1944.984038165, 0.967199843
1944.863508729, 0.970300061
1944.742979294, 0.978799974
1944.622612092, 0.98739985
1944.502082657, 0.982799852
1944.381553222, 0.97130003
1944.261023786, 0.972900121
1944.140494351, 0.979600019
1944.019964916, 0.976199915
1943.899435481, 0.973200007
1943.778906046, 0.973200007
1943.658376611, 0.977099922
1943.537847176, 0.98009983
1943.417317741, 0.973499893
1943.296788305, 0.969400054
1943.17625887, 0.974499863
1943.055729435, 0.980300102
1942.9352, 0.976800036
